article_name,country,revision_id,population,article_quality_est
Enex Jean-Charles,Haiti,799924556,11.403,Start
Fritz Jean,Haiti,799924737,11.403,Start
Martial Célestin,Haiti,799963540,11.403,Stub
Smarck Michel,Haiti,800186031,11.403,Stub
Florence Duperval Guillaume,Haiti,800611445,11.403,Stub
Dumarsais Simeus,Haiti,800618369,11.403,C
Jean-Louis Pierrot,Haiti,800767497,11.403,Start
Émile Jonassaint,Haiti,801343430,11.403,Start
Charles Henri Baker,Haiti,801473116,11.403,C
Apostolic Nuncio to Haiti,Haiti,801487455,11.403,Stub
Evans Paul,Haiti,801605942,11.403,Start
Jocelerme Privert,Haiti,801606185,11.403,Start
Demesvar Delorme,Haiti,801905883,11.403,Start
Fernand Hibbert,Haiti,801905912,11.403,Stub
Jacques Roumain,Haiti,801905957,11.403,C
Alix Balmir,Haiti,802312340,11.403,Stub
René Préval,Haiti,802377149,11.403,C
List of heads of state of Haiti,Haiti,802813951,11.403,C
Faustin Soulouque,Haiti,803129319,11.403,C
Jean-Pierre Boyer,Haiti,803370233,11.403,C
Luckner Cambronne,Haiti,803866631,11.403,Start
Dany Toussaint,Haiti,803924619,11.403,Stub
President of Haiti,Haiti,804051308,11.403,C
François C. Antoine Simon,Haiti,804112500,11.403,Start
Raoul Cédras,Haiti,804208210,11.403,Start
Garry Conille,Haiti,804793798,11.403,C
Henri Christophe,Haiti,804918981,11.403,C
Massillon Coicou,Haiti,804936440,11.403,C
Jovenel Moïse,Haiti,805075032,11.403,C
Dumarsais Estimé,Haiti,805417877,11.403,C
Jean-Bertrand Aristide,Haiti,805493264,11.403,GA
"Gerald Oriol, Jr.",Haiti,805637100,11.403,Start
Pompée Valentin Vastey,Haiti,805746588,11.403,Start
Cincinnatus Leconte,Haiti,805778342,11.403,GA
Jean-Jacques Dessalines,Haiti,805802601,11.403,C
Jean-Claude Duvalier,Haiti,805880853,11.403,GA
François Duvalier,Haiti,806815208,11.403,C
Fabre Geffrard,Haiti,806833802,11.403,C
Clément Haentjens,Haiti,806941972,11.403,Stub
Jack Guy Lafontant,Haiti,807093446,11.403,Stub
Guy Philippe,Haiti,807181915,11.403,C
Michel Martelly,Haiti,807187332,11.403,C
Michel Clérié,Haiti,807188991,11.403,Start
Gérard Latortue,Haiti,807258261,11.403,Start
Toubé Clément Dakio,Burkina Faso,706342410,20.903,Stub
Ram Ouédraogo,Burkina Faso,706350944,20.903,Stub
Philippe Ouédraogo (politician),Burkina Faso,706422134,20.903,Stub
Hermann Yaméogo,Burkina Faso,706461019,20.903,Stub
Oubkiri Marc Yao,Burkina Faso,706897699,20.903,Stub
Larba Yarga,Burkina Faso,706897843,20.903,Stub
Alain Zoubga,Burkina Faso,707363748,20.903,Stub
Hama Amirou Ly,Burkina Faso,711151461,20.903,Stub
Salvador Yaméogo,Burkina Faso,711435393,20.903,Stub
Lompolo Koné,Burkina Faso,713084186,20.903,Stub
Serge Théophile Balima,Burkina Faso,714624697,20.903,Stub
Noellie Marie Béatri Damiba,Burkina Faso,714624775,20.903,Stub
Emile Ilboudo,Burkina Faso,714624821,20.903,Stub
Zakalia Koté,Burkina Faso,714884635,20.903,Stub
Soungalo Ouattara,Burkina Faso,715668023,20.903,Start
Kanidoua Naboho,Burkina Faso,715775087,20.903,Start
Moumouni Fabré,Burkina Faso,715783677,20.903,Stub
Mamadou Ouédraogo,Burkina Faso,717574285,20.903,Stub
Édouard Hesling,Burkina Faso,719748195,20.903,Stub
Moussa Nébié,Burkina Faso,725719630,20.903,Stub
Nayabtigungu Congo Kaboré,Burkina Faso,735089772,20.903,Stub
Ali Barraud,Burkina Faso,736529222,20.903,Stub
Frédéric Guirma,Burkina Faso,744421160,20.903,Stub
Pargui Emile Paré,Burkina Faso,749059721,20.903,Stub
Youssouf Sambo Bâ,Burkina Faso,749378709,20.903,Stub
Boureima Badini,Burkina Faso,749494080,20.903,Start
Sékou Ba,Burkina Faso,749512827,20.903,Start
Prosper Vokouma,Burkina Faso,749561882,20.903,Start
Hama Arba Diallo,Burkina Faso,749666208,20.903,Start
Yéro Boly,Burkina Faso,749694144,20.903,Start
Thomas Sanon,Burkina Faso,749724784,20.903,Start
Honoré Traoré,Burkina Faso,751541677,20.903,Stub
Chérif Sy,Burkina Faso,751544709,20.903,Start
Kouamé Lougué,Burkina Faso,755321363,20.903,Stub
Marie Françoise Ouedraogo,Burkina Faso,757078085,20.903,Start
Marie Blandine Sawadogo,Burkina Faso,757078375,20.903,Stub
Célestine Ouezzin Coulibaly,Burkina Faso,757540610,20.903,Start
Marlène Zebango,Burkina Faso,757615448,20.903,Stub
Zéphirin Diabré,Burkina Faso,757867343,20.903,Stub
Mélégué Maurice Traoré,Burkina Faso,768832691,20.903,Start
Ali Lankoandé,Burkina Faso,769026208,20.903,Stub
Luc-Adolphe Tiao,Burkina Faso,772234557,20.903,Start
Joseph Ouédraogo,Burkina Faso,777523322,20.903,Start
Xavier Niodogo,Burkina Faso,778366623,20.903,Stub
Laurent Bado,Burkina Faso,780003388,20.903,Stub
Laurent Sedego,Burkina Faso,780004882,20.903,Stub
Saye Zerbo,Burkina Faso,783766345,20.903,Start
Sangoulé Lamizana,Burkina Faso,785597813,20.903,Start
Tertius Zongo,Burkina Faso,787377879,20.903,Start
Abdoulkader Cissé,Burkina Faso,787393440,20.903,Start
Ablassé Ouedraogo,Burkina Faso,787431737,20.903,Start
Filippe Savadogo,Burkina Faso,787989318,20.903,Stub
Rosine Sori-Coulibaly,Burkina Faso,788030404,20.903,Start
Youssouf Ouédraogo,Burkina Faso,788065549,20.903,C
Alain Bédouma Yoda,Burkina Faso,788100578,20.903,C
Gilbert Diendéré,Burkina Faso,788392863,20.903,C
Zinda Kaboré,Burkina Faso,788825697,20.903,Stub
Henri Guissou,Burkina Faso,788828286,20.903,Stub
Diongolo Traore,Burkina Faso,788828713,20.903,Stub
Daniel Ouezzin Coulibaly,Burkina Faso,788828724,20.903,Stub
Christophe Kalenzaga,Burkina Faso,788828784,20.903,Stub
Blaise Bassoleth,Burkina Faso,788828920,20.903,Stub
Begnon-Damien Kone,Burkina Faso,788828946,20.903,Stub
Joseph Conombo,Burkina Faso,789009679,20.903,Stub
Paramanga Ernest Yonli,Burkina Faso,789568120,20.903,B
Joseph Ki-Zerbo,Burkina Faso,789769700,20.903,C
Maurice Yaméogo,Burkina Faso,789829230,20.903,FA
Bognessan Arsène Yé,Burkina Faso,791864611,20.903,Start
Bénéwendé Stanislas Sankara,Burkina Faso,792713624,20.903,Start
Nazi Boni,Burkina Faso,793203455,20.903,Start
Clément Sawadogo,Burkina Faso,794758897,20.903,Stub
Blaise Compaoré,Burkina Faso,795440028,20.903,GA
Kadré Désiré Ouedraogo,Burkina Faso,795651695,20.903,Start
Jean-Baptiste Boukary Lingani,Burkina Faso,796641586,20.903,Start
Bernadette Sanou Dao,Burkina Faso,798489070,20.903,Stub
Michel Kafando,Burkina Faso,798985139,20.903,C
Roch Marc Christian Kaboré,Burkina Faso,799981537,20.903,C
Seydou Bouda,Burkina Faso,800125180,20.903,Start
Djibril Bassolé,Burkina Faso,800132987,20.903,C
Joséphine Ouédraogo,Burkina Faso,801277328,20.903,C
Yacouba Isaac Zida,Burkina Faso,801306049,20.903,C
List of Prime Ministers of Burkina Faso,Burkina Faso,801508914,20.903,Start
List of heads of state of Burkina Faso,Burkina Faso,801509028,20.903,Start
François Compaoré,Burkina Faso,802792821,20.903,Start
Nouhoun Sigue,Burkina Faso,802846759,20.903,Stub
Salimata Sawadogo,Burkina Faso,803774230,20.903,Start
Paul Kaba Thieba,Burkina Faso,805128880,20.903,C
Céline Yoda,Burkina Faso,805360435,20.903,Start
Gilbert Noël Ouédraogo,Burkina Faso,805639364,20.903,C
Jean-Baptiste Ouédraogo,Burkina Faso,806222264,20.903,Stub
Simon Compaoré,Burkina Faso,806354124,20.903,Start
Salif Diallo,Burkina Faso,806354636,20.903,B
Mahama Sawadogo,Burkina Faso,806955709,20.903,Start
Thomas Sankara,Burkina Faso,807135622,20.903,B
Gérard Kango Ouédraogo,Burkina Faso,807258163,20.903,Start
Pato Kakaraya,Papua New Guinea,706585518,8.95,Stub
Alexis Sarei,Papua New Guinea,714345494,8.95,Stub
Sam Akoitai,Papua New Guinea,715834285,8.95,Start
Steven Pirika Kama,Papua New Guinea,721178025,8.95,Start
Noah Musingku,Papua New Guinea,725041536,8.95,C
Yali (politician),Papua New Guinea,742606441,8.95,C
Puri Ruing,Papua New Guinea,757724918,8.95,Start
Nahau Rooney,Papua New Guinea,763049659,8.95,Start
John Bika,Papua New Guinea,763966320,8.95,Stub
Silas Atopare,Papua New Guinea,768845262,8.95,Stub
Paul Tiensten,Papua New Guinea,769018862,8.95,C
Paias Wingti,Papua New Guinea,771381671,8.95,Start
Members of the National Parliament of Papua New Guinea,Papua New Guinea,771711678,8.95,Stub
Peter Humphreys,Papua New Guinea,772909054,8.95,Start
"Members of the National Parliament of Papua New Guinea, 1982–1987",Papua New Guinea,774228072,8.95,Start
Peter Tsiamalili,Papua New Guinea,774337165,8.95,GA
"Members of the National Parliament of Papua New Guinea, 1987–1992",Papua New Guinea,775632712,8.95,Start
"Members of the House of Assembly of Papua and New Guinea, 1968–1972",Papua New Guinea,775656776,8.95,Start
Bernard Narokobi,Papua New Guinea,777043166,8.95,C
Akoka Doi,Papua New Guinea,777044390,8.95,Start
John Pundari,Papua New Guinea,777183946,8.95,Start
Vice-President of the Autonomous Region of Bougainville,Papua New Guinea,777909863,8.95,Stub
Ted Diro,Papua New Guinea,780277846,8.95,Start
Mao Zeming,Papua New Guinea,783294694,8.95,Start
Kingsford Dibela,Papua New Guinea,784120609,8.95,Stub
"Members of the National Parliament of Papua New Guinea, 1972–1977",Papua New Guinea,784425847,8.95,Start
Barry Holloway,Papua New Guinea,784639124,8.95,C
Jeffrey Nape,Papua New Guinea,784747375,8.95,Start
Michael Nali,Papua New Guinea,784783219,8.95,Stub
Alex Anisi,Papua New Guinea,785211718,8.95,Stub
John Guise (governor-general),Papua New Guinea,785305719,8.95,Start
Paru Aihi,Papua New Guinea,785762390,8.95,Start
Tony Aimo,Papua New Guinea,785762438,8.95,GA
Roy Biyama,Papua New Guinea,785762631,8.95,Start
Lucas Dekena,Papua New Guinea,785762813,8.95,Start
Jeffery Komal,Papua New Guinea,785762944,8.95,Stub
Noah Kool,Papua New Guinea,785762969,8.95,Start
Komun Joe Koim,Papua New Guinea,785762984,8.95,Stub
Mehrra Minne Kipefa,Papua New Guinea,785763003,8.95,Stub
Peter Isoaimo,Papua New Guinea,785763119,8.95,Start
James Lagea,Papua New Guinea,785763523,8.95,C
John Giheno,Papua New Guinea,785844095,8.95,Start
William Tongamp,Papua New Guinea,785882337,8.95,Stub
Powes Parkop,Papua New Guinea,785882914,8.95,Stub
Sam Abal,Papua New Guinea,785884421,8.95,C
Philemon Embel,Papua New Guinea,785884703,8.95,Start
Wake Goi,Papua New Guinea,785884857,8.95,Stub
Peter Iwei,Papua New Guinea,785885330,8.95,Stub
Isaac Joseph,Papua New Guinea,785885431,8.95,Stub
Luther Wenge,Papua New Guinea,785886047,8.95,Stub
Simon Solo,Papua New Guinea,785886252,8.95,Stub
Sani Rambi,Papua New Guinea,785886377,8.95,Stub
Tony Puana,Papua New Guinea,785886452,8.95,Stub
Tom Olga,Papua New Guinea,785886561,8.95,Start
Patrick Nisira,Papua New Guinea,785886701,8.95,Start
Peter Yama,Papua New Guinea,785887670,8.95,Start
Richard Mendani,Papua New Guinea,785904598,8.95,Start
Moses Maladina,Papua New Guinea,785919942,8.95,Stub
Sali Subam,Papua New Guinea,786152841,8.95,Start
John Waiko,Papua New Guinea,786302680,8.95,Start
Alice Wedega,Papua New Guinea,786399898,8.95,Stub
Wiwa Korowi,Papua New Guinea,786955431,8.95,Stub
Tore Lokoloko,Papua New Guinea,787153126,8.95,Stub
Zibang Zurenuoc,Papua New Guinea,787204497,8.95,Start
Paulias Matane,Papua New Guinea,787357543,8.95,C
Peter Barter,Papua New Guinea,787394231,8.95,Stub
Nixon Mangape,Papua New Guinea,787692172,8.95,C
Jeffery Kuave,Papua New Guinea,788112745,8.95,Start
Alois Kingsley,Papua New Guinea,788644394,8.95,Stub
Amkat Mai,Papua New Guinea,788890513,8.95,Start
Loujaya Kouza,Papua New Guinea,788922102,8.95,C
Dennis Young (Papua New Guinean politician),Papua New Guinea,788970904,8.95,Stub
Ano Pala,Papua New Guinea,789356160,8.95,Start
Anton Yagama,Papua New Guinea,789457301,8.95,Stub
Arnold Amet,Papua New Guinea,789764113,8.95,C
James Marape,Papua New Guinea,789916754,8.95,Start
Joe Lera,Papua New Guinea,789927765,8.95,C
Koni Iguan,Papua New Guinea,790801223,8.95,Stub
Benjamin Mul,Papua New Guinea,791105027,8.95,Start
Benjamin Poponawa,Papua New Guinea,791106459,8.95,Start
Benny Allan,Papua New Guinea,791114777,8.95,C
Boka Kondra,Papua New Guinea,791882182,8.95,C
Sam Basil,Papua New Guinea,793382385,8.95,GA
"Members of the National Parliament of Papua New Guinea, 1992–1997",Papua New Guinea,793539776,8.95,Start
Charlie Benjamin,Papua New Guinea,793727908,8.95,C
"Members of the National Parliament of Papua New Guinea, 2007–2012",Papua New Guinea,793789459,8.95,Start
"Members of the National Parliament of Papua New Guinea, 2002–2007",Papua New Guinea,793789902,8.95,B
"Members of the National Parliament of Papua New Guinea, 1997–2002",Papua New Guinea,793790432,8.95,Start
Anderson Agiru,Papua New Guinea,793813362,8.95,B
Ezekiel Anisi,Papua New Guinea,793815905,8.95,C
Labi Amaiu,Papua New Guinea,793819426,8.95,Start
Lauta Atoi,Papua New Guinea,793819920,8.95,Start
Cherubim Dambui,Papua New Guinea,793861949,8.95,C
Mai Dop,Papua New Guinea,793961510,8.95,Stub
Leo Dion,Papua New Guinea,793962785,8.95,Start
Aide Ganasi,Papua New Guinea,793963911,8.95,Start
Charles Abel,Papua New Guinea,793964197,8.95,C
Ken Fairweather,Papua New Guinea,793985609,8.95,C
Ron Ganarafo,Papua New Guinea,793986348,8.95,Start
Robert Ganim,Papua New Guinea,793991118,8.95,Start
James Gau,Papua New Guinea,793991636,8.95,Start
Paul Isikiel,Papua New Guinea,793993201,8.95,Start
Kila Haoda,Papua New Guinea,793993622,8.95,Start
Bire Kimisopa,Papua New Guinea,794006678,8.95,B
Chris Haiveta,Papua New Guinea,794110829,8.95,Stub
Nixon Duban,Papua New Guinea,794368882,8.95,Start
Peter Ipatas,Papua New Guinea,794433332,8.95,C
"Members of the National Parliament of Papua New Guinea, 2012–2017",Papua New Guinea,794657335,8.95,C
Timothy Masiu,Papua New Guinea,794677800,8.95,Start
Rimbink Pato,Papua New Guinea,794767236,8.95,Start
Sasindran Muthuvel,Papua New Guinea,794854344,8.95,Stub
Peter Waieng,Papua New Guinea,794864109,8.95,Stub
Rabbie Namaliu,Papua New Guinea,795601324,8.95,Start
Abba Bina,Papua New Guinea,795837396,8.95,Stub
Andrew Mald,Papua New Guinea,797051243,8.95,Start
Allan Marat,Papua New Guinea,797240319,8.95,Start
"Members of the National Parliament of Papua New Guinea, 1977–1982",Papua New Guinea,797268956,8.95,Start
2011–12 Papua New Guinean constitutional crisis,Papua New Guinea,797625494,8.95,C
Prime Minister of Papua New Guinea,Papua New Guinea,797759118,8.95,B
"Members of the House of Assembly of Papua and New Guinea, 1964–1968",Papua New Guinea,798195519,8.95,Start
Ian Ling-Stuckey,Papua New Guinea,798504820,8.95,Stub
David Arore,Papua New Guinea,799078673,8.95,C
Arthur Somare,Papua New Guinea,799209964,8.95,C
De Kewanu,Papua New Guinea,799327343,8.95,Start
Michael Ogio,Papua New Guinea,799337961,8.95,Stub
Theo Zurenuoc,Papua New Guinea,799338574,8.95,C
Robert Atiyafa,Papua New Guinea,799963606,8.95,Start
Ignatius Kilage,Papua New Guinea,799986164,8.95,Stub
Bob Dadae,Papua New Guinea,800483245,8.95,Start
Belden Namah,Papua New Guinea,800587674,8.95,C
Bart Philemon,Papua New Guinea,800669242,8.95,Start
Camillus Dangma,Papua New Guinea,801013543,8.95,Stub
Vincent Eri,Papua New Guinea,801122093,8.95,Start
Elias Kapavore,Papua New Guinea,801379174,8.95,Start
John Tabinaman,Papua New Guinea,801851859,8.95,Start
Ezekiel Massat,Papua New Guinea,802517518,8.95,Start
"Members of the National Parliament of Papua New Guinea, 2017–2022",Papua New Guinea,802933805,8.95,Start
Carol Kidu,Papua New Guinea,803394793,8.95,C
Peter O'Neill,Papua New Guinea,803543154,8.95,C
Michael Somare,Papua New Guinea,803737504,8.95,C
Francis Awesa,Papua New Guinea,803903235,8.95,C
Francis Marus,Papua New Guinea,803926622,8.95,GA
Francis Ona,Papua New Guinea,803929264,8.95,C
Francis Potape,Papua New Guinea,803932725,8.95,Start
Delilah Gore,Papua New Guinea,804104355,8.95,Start
Bill Skate,Papua New Guinea,804953965,8.95,Start
Tobias Kulang,Papua New Guinea,805683313,8.95,C
Governor-General of Papua New Guinea,Papua New Guinea,806031404,8.95,Start
Nicholas Brokam,Papua New Guinea,806150418,8.95,Stub
Ephraim Apelis,Papua New Guinea,806187192,8.95,Start
Julius Chan,Papua New Guinea,806564009,8.95,Start
Byron Chan,Papua New Guinea,806564020,8.95,Stub
Walter Schnaubelt,Papua New Guinea,806595672,8.95,Stub
John Momis,Papua New Guinea,806833830,8.95,C
Guao Zurenuoc,Papua New Guinea,806911327,8.95,Stub
Iambakey Okuk,Papua New Guinea,806912226,8.95,C
Don Polye,Papua New Guinea,807128285,8.95,C
Josephine Abaijah,Papua New Guinea,807358529,8.95,Start
Mekere Morauta,Papua New Guinea,807468902,8.95,C
Puka Temu,Papua New Guinea,807468907,8.95,Start
Mamadú Iaia Djaló,Guinea-Bissau,706588986,1.927,Stub
Francisco Mendes,Guinea-Bissau,730722240,1.927,Start
Veríssimo Correia Seabra,Guinea-Bissau,755408862,1.927,Start
Fatumata Djau Baldé,Guinea-Bissau,757071579,1.927,Stub
Aristide Menezes,Guinea-Bissau,765430404,1.927,Stub
Helder Proença,Guinea-Bissau,767192073,1.927,Stub
Adiato Djaló Nandigna,Guinea-Bissau,789966731,1.927,Start
Maria da Conceição Nobre Cabral,Guinea-Bissau,789967327,1.927,Stub
Baciro Dabó,Guinea-Bissau,790389382,1.927,B
Malam Bacai Sanhá,Guinea-Bissau,793268091,1.927,GA
Carmen Pereira,Guinea-Bissau,798101358,1.927,Start
Odete Semedo,Guinea-Bissau,798493134,1.927,Stub
Amílcar Cabral,Guinea-Bissau,799355891,1.927,C
Antonieta Rosa Gomes,Guinea-Bissau,800706489,1.927,Stub
Cadi Mané,Guinea-Bissau,800750244,1.927,Stub
Victor Saúde Maria,Guinea-Bissau,802474167,1.927,Stub
Filomena Mascarenhas Tipote,Guinea-Bissau,803615694,1.927,Start
Francisca Pereira,Guinea-Bissau,806288924,1.927,Start
Zinha Vaz,Guinea-Bissau,806550034,1.927,C
João Bernardo Vieira,Guinea-Bissau,807446672,1.927,C
Lagumot Harris,Nauru,706802528,0.011,C
Vassal Gadoengin,Nauru,714152895,0.011,Stub
Lawrence Stephen,Nauru,714166280,0.011,Stub
Freddie Pitcher,Nauru,714212271,0.011,C
Dantes Tsitsi,Nauru,715788333,0.011,Stub
Shadlog Bernicke,Nauru,715788447,0.011,Start
Rykers Solomon,Nauru,715788501,0.011,Stub
Terangi Adam,Nauru,715798348,0.011,Stub
Squire Jeremiah,Nauru,723235171,0.011,Stub
Godfrey Thoma,Nauru,723929973,0.011,Start
David Agir,Nauru,732865003,0.011,Stub
Christine Dowiyogo,Nauru,739017189,0.011,Stub
Raymond Gadabu,Nauru,745786219,0.011,Stub
Riddell Akua,Nauru,749510128,0.011,Start
Roland Kun,Nauru,753740184,0.011,Start
Valdon Dowiyogo,Nauru,753863337,0.011,Start
Bernard Dowiyogo,Nauru,759112826,0.011,C
Milton Dube,Nauru,761184763,0.011,Start
Hammer DeRoburt,Nauru,765112319,0.011,C
Ranin Akua,Nauru,767255629,0.011,Stub
President of Nauru,Nauru,778763601,0.011,Start
Millicent Aroi,Nauru,780325817,0.011,Stub
Lyn-Wannan Kam,Nauru,783524054,0.011,Stub
Marlene Moses,Nauru,783659435,0.011,Start
Greta Harris,Nauru,787994495,0.011,Stub
Sprent Dabwido,Nauru,788034834,0.011,C
Charmaine Scotty,Nauru,790424748,0.011,Start
Itubwa Amram,Nauru,791544207,0.011,Stub
Kenas Aroi,Nauru,791544320,0.011,Stub
Kennan Adeang,Nauru,791544988,0.011,C
Russell Kun,Nauru,791545390,0.011,Start
Dominic Tabuna,Nauru,791545522,0.011,Stub
Aloysius Amwano,Nauru,791545579,0.011,Start
Landon Deireragea,Nauru,791545612,0.011,Start
René Harris,Nauru,791546922,0.011,C
Sean Oppenheimer,Nauru,801480627,0.011,Start
Marcus Stephen,Nauru,806741637,0.011,C
Timothy Detudamo,Nauru,806741823,0.011,Start
Kinza Clodumar,Nauru,806748203,0.011,C
Ruben Kun,Nauru,806748753,0.011,C
Derog Gioura,Nauru,806749148,0.011,Start
Vinson Detenamo,Nauru,806749474,0.011,Stub
Ruby Thoma,Nauru,806749792,0.011,Start
Ludwig Scotty,Nauru,806750485,0.011,C
David Adeang,Nauru,806750951,0.011,C
Baron Waqa,Nauru,806751106,0.011,Start
Kieren Keke,Nauru,806751593,0.011,C
Mathew Batsiua,Nauru,806751822,0.011,Stub
Remy Namaduk,Nauru,806761376,0.011,Stub
Buraro Detudamo,Nauru,806784947,0.011,Stub
Minister Assisting the President of Nauru,Nauru,806830706,0.011,Start
Cyril Buraman,Nauru,806905547,0.011,Stub
Sanjar Umarov,Uzbekistan,706803719,34.174,Start
Rashid Kadyrov,Uzbekistan,714992592,34.174,Stub
Jahangir Mamatov,Uzbekistan,737392181,34.174,C
Sodiq Safoyev,Uzbekistan,737392300,34.174,Start
Zokir Almatov,Uzbekistan,756034622,34.174,Stub
Adham Ahmedbaev,Uzbekistan,767756658,34.174,Start
Vladimir Ivanov (politician),Uzbekistan,770935921,34.174,Stub
Rafiq Nishonov,Uzbekistan,785205127,34.174,Stub
Vladimir Norov,Uzbekistan,788059166,34.174,Start
Mukhamedzhan Tynyshpaev,Uzbekistan,790444979,34.174,B
Abdulaziz Komilov,Uzbekistan,794551501,34.174,Start
Rustam Azimov,Uzbekistan,796927598,34.174,Start
Anvar Juraboev,Uzbekistan,797154931,34.174,Start
Rustam Inoyatov,Uzbekistan,799714047,34.174,Start
Nigmatilla Yuldashev,Uzbekistan,799800490,34.174,Start
Baxtiyor Rahimov,Uzbekistan,800581617,34.174,Start
Ergash Shoismatov,Uzbekistan,800583463,34.174,Stub
Bakhodir Khan Turkistan,Uzbekistan,801259293,34.174,Start
Elyor Ganiyev,Uzbekistan,801507533,34.174,Stub
Tatyana Karimova,Uzbekistan,804318597,34.174,B
President of Uzbekistan,Uzbekistan,805479690,34.174,C
Islam Karimov,Uzbekistan,806013456,34.174,FA
Abdusalom Azizov,Uzbekistan,806178396,34.174,Stub
Qobul Berdiyev,Uzbekistan,806440332,34.174,Stub
Kadyr Gulyamov,Uzbekistan,806452240,34.174,Stub
Shavkat Mirziyoyev,Uzbekistan,806524206,34.174,GA
Gulnara Karimova,Uzbekistan,807012564,34.174,GA
Lola Karimova-Tillyaeva,Uzbekistan,807020070,34.174,Start
Karlous Marx Shinohamba,Namibia,706945392,2.541,Stub
Dawid Bezuidenhout,Namibia,714705477,2.541,Stub
Gabes Shihepo,Namibia,714887791,2.541,Start
Themistokles Dudu Murorua,Namibia,715035025,2.541,Stub
Johannes Nakwafila,Namibia,715168821,2.541,Stub
Kaire Mbuende,Namibia,715193056,2.541,Stub
Jhonny Haikella Hakaye,Namibia,715558961,2.541,Stub
Rihupisa Justus Kandando,Namibia,715716890,2.541,Stub
Sebastian Ignatius ǃGobs,Namibia,715737685,2.541,Stub
Hans Booys,Namibia,716991969,2.541,Stub
Isak Katali,Namibia,717212350,2.541,Stub
Paulus Kapia,Namibia,717631584,2.541,Stub
Johannes Isaaks,Namibia,717961259,2.541,Stub
Usko Nghaamwa,Namibia,719244071,2.541,Stub
Nangolo Ithete,Namibia,719408472,2.541,Stub
Solomon Witbooi,Namibia,719434480,2.541,Stub
Willem Appollus,Namibia,719595059,2.541,Stub
Reggie Diergaardt,Namibia,719824825,2.541,Stub
Hadino Hishongwa,Namibia,719949040,2.541,Stub
Erastus Tjejamba,Namibia,720139575,2.541,Stub
Gottlob Mbaukua,Namibia,720139591,2.541,Stub
Ambrosius Haingura,Namibia,721140900,2.541,Stub
John Shaetonhodi,Namibia,721902067,2.541,Stub
Theofelus Eiseb,Namibia,725653685,2.541,Stub
Hilma Nicanor,Namibia,725836779,2.541,Stub
Johan de Waal,Namibia,726241234,2.541,Start
Leon Jooste,Namibia,726241279,2.541,Stub
Eben van Zijl,Namibia,726241614,2.541,Start
Kalla Gertze,Namibia,726549300,2.541,Start
Festus Ueitele,Namibia,726575925,2.541,Stub
Moses Amweelo,Namibia,726634885,2.541,Stub
Paul Smit,Namibia,726685653,2.541,Start
Alpheus Muheua,Namibia,726826653,2.541,Stub
Tjekero Tweya,Namibia,732970610,2.541,Stub
Lawrence Sampofu,Namibia,735098018,2.541,Stub
Marten Kapewasha,Namibia,736632076,2.541,Stub
Mose Penaani Tjitendero,Namibia,737894808,2.541,Stub
Clemens Kashuupulwa,Namibia,739326407,2.541,Stub
Muesee Kazapua,Namibia,742567576,2.541,Stub
Jan de Wet,Namibia,749312888,2.541,Start
Auguste Xoagus,Namibia,749384677,2.541,Stub
Arnold Tjihuiko,Namibia,749557521,2.541,Stub
Hafeni Ndemula,Namibia,750064392,2.541,Stub
Billy Mwaningange,Namibia,750168721,2.541,Stub
Thimoteus Tjamuaha,Namibia,750423258,2.541,Stub
Ignatius Shixwameni,Namibia,756962215,2.541,Stub
Hansina Christiaan,Namibia,757074156,2.541,Stub
Elma Dienda,Namibia,757074197,2.541,Start
Clara Gowases,Namibia,757074271,2.541,Stub
Petrina Haingura,Namibia,757074308,2.541,Stub
Agnes Kafula,Namibia,757075026,2.541,Stub
Rosa Kavara,Namibia,757075263,2.541,Stub
Ngohauvi Lydia Kavetu,Namibia,757075306,2.541,Stub
Agnes Limbo,Namibia,757075328,2.541,Start
Teopolina Mushelenga,Namibia,757075486,2.541,Stub
Pashukeni Shoombe,Namibia,757076190,2.541,Stub
Katrina Hanse-Himarwa,Namibia,757565608,2.541,Stub
Henock Kankoshi,Namibia,757916897,2.541,Stub
Ida Hoffmann,Namibia,758853149,2.541,Stub
Sirkka Ausiku,Namibia,763773708,2.541,Stub
Royal /Ui/o/oo,Namibia,765635399,2.541,Stub
Andrew Matjila,Namibia,767169616,2.541,Stub
Nathaniel Maxuilili,Namibia,768127257,2.541,Stub
Richard Kamwi,Namibia,768705466,2.541,Start
Joel Kaapanda,Namibia,768706125,2.541,Start
Rebecca Ndjoze-Ojo,Namibia,768706805,2.541,Start
Pohamba Shifeta,Namibia,768706876,2.541,Start
Uahekua Herunga,Namibia,768707364,2.541,Stub
Silvia Makgone,Namibia,768707856,2.541,Stub
Uilika Nambahu,Namibia,768797762,2.541,Stub
Pauline Dempers,Namibia,768809413,2.541,Start
Kovambo Nujoma,Namibia,768878536,2.541,Start
Penehupifo Pohamba,Namibia,770535053,2.541,Start
Hendrik Witbooi (politician),Namibia,772596247,2.541,Start
Ben Amathila,Namibia,773039495,2.541,Start
Heiko Lucks,Namibia,773070957,2.541,Stub
Netumbo Nandi-Ndaitwah,Namibia,773073864,2.541,Start
Erasmus Hendjala,Namibia,773588389,2.541,Stub
Cornelius Thuhageni Njoba,Namibia,774841020,2.541,Stub
Jurie Viljoen,Namibia,777857622,2.541,Start
Kandy Nehova,Namibia,778252266,2.541,Stub
